model,gpt_says,compound,species,manual_inspection_says,index,text_type,iteration,gpt_interpretation,judgement,status,category
gpt-3.5-turbo-0613,Yes,Rosmarinate,Melissa_officinalis,TRUE,337,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,Yes,Rosmarinate,Satureja_hortensis,TRUE,338,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Demecolcine,Androcymbium_palaestinum,TRUE,353,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Schisandra_chinensis,TRUE,356,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,yes,Betanin,Opuntia_stricta,TRUE,358,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Ornithogalum_umbellatum,TRUE,361,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Betanin,Opuntia_dillenii,TRUE,365,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,Yes,Dhurrin,Polyscias_australiana,TRUE,366,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Dhurrin,Zea_mays,FALSE,368,abstract,3,N,true_negative,true,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Ocimum_basilicum,TRUE,372,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,Yes,Betanin,Basella_alba,FALSE,374,abstract,3,Y,false_positive,false,positive
gpt-3.5-turbo-0613,Yes,Rosmarinate,Thymus_pulegioides,TRUE,376,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,Yes,Rosmarinate,Thymus_vulgaris,TRUE,377,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,yes,Homogentisate,Capsicum_annuum,FALSE,378,abstract,3,Y,false_positive,false,positive
gpt-3.5-turbo-0613,No,Homogentisate,Limonium_sinuatum,TRUE,380,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Homogentisate,Jatropha_integerrima,TRUE,382,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Haemanthamine,Pancratium_sickenbergeri,TRUE,389,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Homogentisate,Entada_phaseoloides,TRUE,391,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,no,Tyrosol,Sinningia_aggregata,TRUE,392,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Lycorine,Zephyranthes_candida,TRUE,393,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,Yes,Salidroside,Rhodiola_kirilowii,TRUE,394,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Leptocarpha_rivularis,TRUE,396,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Lycorine,Pancratium_maritimum,FALSE,397,abstract,3,Y,false_positive,false,positive
gpt-3.5-turbo-0613,No,Lycorine,Habranthus_jamesonii,TRUE,409,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Ocimum_basilicum,TRUE,413,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Melissa_officinalis,TRUE,414,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,Yes,Rosmarinate,Ocimum_basilicum,FALSE,419,abstract,3,Y,false_positive,false,positive
gpt-3.5-turbo-0613,Yes,Rosmarinate,Salvia_tomentosa,TRUE,421,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Sideritis_albiflora,TRUE,422,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Origanum_dictamnus,TRUE,427,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,Yes,Salidroside,Cistanche_deserticola,TRUE,430,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Salvia_officinalis,TRUE,432,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Thymus_vulgaris,TRUE,433,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,no,Rosmarinate,Perilla_frutescens,TRUE,438,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Curcuma_longa,FALSE,445,abstract,3,N,true_negative,true,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Rosmarinus_officinalis,TRUE,446,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Ocimum_gratissimum,TRUE,447,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Thymus_zygis,TRUE,453,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Salvia_miltiorrhiza,TRUE,454,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Cornus_kousa,TRUE,455,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Chloranthus_multistachys,TRUE,459,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Tyrosol,Eleutherococcus_senticosus,FALSE,460,abstract,3,N,true_negative,true,negative
gpt-3.5-turbo-0613,No,Tyrosol,Schisandra_chinensis,FALSE,462,abstract,3,N,true_negative,true,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Lavandula_angustifolia,TRUE,463,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Hypericum_perforatum,TRUE,467,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Tyrosol,Osmanthus_fragrans,FALSE,470,abstract,3,N,true_negative,true,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Lycopus_lucidus,TRUE,483,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,Yes,Galanthamine,Narcissus_confusus,TRUE,485,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Hymenocrater_longiflorus,TRUE,488,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Tyrosol,Iris_germanica,FALSE,492,abstract,3,N,true_negative,true,negative
gpt-3.5-turbo-0613,No,Tyrosol,Allium_cepa,FALSE,493,abstract,3,N,true_negative,true,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Rosmarinus_officinalis,TRUE,496,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,Yes,Rosmarinate,Rosmarinus_officinalis,TRUE,499,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,no,Galanthamine,Galanthus_nivalis,TRUE,500,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Galanthamine,Leucojum_aestivum,TRUE,507,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,Yes,Rosmarinate,Anchusa_azurea,TRUE,511,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Galanthamine,Zygophyllum_eurypterum,FALSE,512,abstract,3,N,true_negative,true,negative
gpt-3.5-turbo-0613,Yes,Tyrosol,Olea_europaea,TRUE,520,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,Yes,Rosmarinate,Salvia_miltiorrhiza,TRUE,524,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,Yes,Galanthamine,Narcissus_confusus,TRUE,525,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Salvia_miltiorrhiza,FALSE,526,abstract,3,N,true_negative,true,negative
gpt-3.5-turbo-0613,No,Galanthamine,Cyperus_rotundus,FALSE,528,abstract,3,N,true_negative,true,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Salvia_miltiorrhiza,TRUE,529,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Salidroside,Cistanche_deserticola,TRUE,532,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Tyrosol,Ligustrum_delavayanum,FALSE,535,abstract,3,N,true_negative,true,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Sideritis_congesta,TRUE,537,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Inula_helenium,TRUE,539,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Arctium_lappa,TRUE,540,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Artemisia_absinthium,TRUE,541,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Lippia_origanoides,FALSE,545,abstract,3,N,true_negative,true,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Lippia_graveolens,FALSE,548,abstract,3,N,true_negative,true,negative
gpt-3.5-turbo-0613,No,Tyrosol,Distylium_racemosum,TRUE,550,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Salvia_miltiorrhiza,FALSE,552,abstract,3,Y,false_positive,false,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Salvia_miltiorrhiza,FALSE,557,abstract,3,N,true_negative,true,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Agastache_rugosa,FALSE,559,abstract,3,N,true_negative,true,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Salvia_miltiorrhiza,TRUE,564,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Marrubium_vulgare,FALSE,566,abstract,3,N,true_negative,true,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Thymus_maroccanus,TRUE,568,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Crotalaria_saharae,FALSE,569,abstract,3,N,true_negative,true,negative
gpt-3.5-turbo-0613,Yes,Salidroside,Rhodiola_heterodonta,TRUE,577,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,Yes,Rosmarinate,Ocimum_basilicum,TRUE,578,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,Yes,Salidroside,Rhodiola_crenulata,TRUE,580,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Melissa_officinalis,TRUE,583,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Lycopus_lucidus,TRUE,588,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Salidroside,Gaultheria_procumbens,TRUE,590,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Salidroside,Helleborus_foetidus,FALSE,596,abstract,3,N,true_negative,true,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Dracocephalum_moldavica,TRUE,601,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Plectranthus_barbatus,TRUE,602,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Origanum_vulgare,TRUE,604,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,Yes,Rosmarinate,Portulaca_oleracea,TRUE,605,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Rosmarinus_officinalis,TRUE,606,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Litchi_chinensis,TRUE,608,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Centella_asiatica,TRUE,612,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Sarcandra_glabra,TRUE,614,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Sarcandra_glabra,TRUE,619,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Salidroside,Globularia_vulgaris,FALSE,620,abstract,3,Y,false_positive,false,positive
gpt-3.5-turbo-0613,Yes,Galanthamine,Leucojum_aestivum,TRUE,624,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Tyrosol,Echinacea_purpurea,FALSE,625,abstract,3,N,true_negative,true,negative
gpt-3.5-turbo-0613,yes,Rosmarinate,Salvia_limbata,TRUE,627,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Rubia_tinctorum,TRUE,630,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Origanum_vulgare,TRUE,634,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Salvia_miltiorrhiza,TRUE,635,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Salvia_officinalis,TRUE,636,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,Yes,Galanthamine,Leucojum_aestivum,FALSE,643,abstract,3,Y,false_positive,false,positive
gpt-3.5-turbo-0613,No,Tyrosol,Aristolochia_melastoma,TRUE,647,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Salvia_miltiorrhiza,TRUE,649,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Thymus_serpyllum,TRUE,652,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Origanum_vulgare,TRUE,654,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,Yes,Rosmarinate,Ocimum_gratissimum,TRUE,658,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Salidroside,Alnus_incana,TRUE,659,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Origanum_vulgare,TRUE,665,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Tyrosol,Pistacia_lentiscus,FALSE,666,abstract,3,N,true_negative,true,negative
gpt-3.5-turbo-0613,No,Tyrosol,NA,TRUE,673,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Prunella_vulgaris,FALSE,679,abstract,3,Y,false_positive,false,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Satureja_hortensis,TRUE,680,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Rosmarinus_officinalis,TRUE,683,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,Yes,Galanthamine,Habranthus_jamesonii,TRUE,684,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,Yes,Galanthamine,Zephyranthes_filifolia,TRUE,686,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,yes,Salidroside,Rhodiola_crenulata,FALSE,690,abstract,3,Y,false_positive,false,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Salvia_miltiorrhiza,FALSE,691,abstract,3,N,true_negative,true,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Salvia_sahendica,TRUE,693,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Rosmarinus_officinalis,TRUE,695,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Salvia_przewalskii,TRUE,698,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Artemisia_annua,TRUE,701,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Clerodendrum_petasites,FALSE,703,abstract,3,N,true_negative,true,negative
gpt-3.5-turbo-0613,Yes,Tyrosol,Luehea_divaricata,TRUE,705,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Dracocephalum_palmatum,TRUE,706,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Tyrosol,Eucalyptus_globulus,TRUE,713,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Tyrosol,Chionanthus_retusus,TRUE,716,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Salvia_miltiorrhiza,TRUE,717,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Tyrosol,Ligustrum_vulgare,TRUE,719,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Salvia_miltiorrhiza,TRUE,721,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Salidroside,Abeliophyllum_distichum,TRUE,723,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Salvia_officinalis,TRUE,725,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Salvia_yunnanensis,TRUE,729,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Salvia_miltiorrhiza,TRUE,731,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Origanum_vulgare,TRUE,736,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Galanthamine,Arabidopsis_thaliana,FALSE,739,abstract,3,N,true_negative,true,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Perilla_frutescens,FALSE,741,abstract,3,Y,false_positive,false,positive
gpt-3.5-turbo-0613,Yes,Rosmarinate,Salvia_miltiorrhiza,TRUE,742,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,Yes,Rosmarinate,Salvia_euphratica,TRUE,745,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,Rosmarinate,Merremia_umbellata,TRUE,746,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Ruta_graveolens,FALSE,753,abstract,3,N,true_negative,true,negative
gpt-3.5-turbo-0613,Yes,Rosmarinate,Perilla_frutescens,FALSE,756,abstract,3,Y,false_positive,false,positive
gpt-3.5-turbo-0613,Yes,Salidroside,Akebia_quinata,TRUE,765,abstract,3,Y,true_positive,true,positive
gpt-3.5-turbo-0613,No,4'-O-Methylnorbelladine,Leucojum_aestivum,FALSE,767,abstract,3,N,true_negative,true,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Apium_graveolens,TRUE,769,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Laurus_nobilis,TRUE,771,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-0613,No,Rosmarinate,Mentha_spicata,TRUE,773,abstract,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Lycorine,Nerine_huttoniae,FALSE,2,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,feruloyltyramine,Dendrobium_moniliforme,FALSE,6,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Tyrosol,Rehmannia_glutinosa,FALSE,7,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,Yes,Galanthamine,Pancratium_illyricum,TRUE,10,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Lycorine,Zephyranthes_carinata,TRUE,16,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Galanthamine,Salvia_officinalis,FALSE,17,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Lycorine,Cocculus_laurifolius,TRUE,25,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Hordenine,Cyathobasis_fruticulosa,TRUE,30,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Tyrosol,Borassus_flabellifer,TRUE,42,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Galanthamine,Lycoris_radiata,TRUE,43,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Coffea_arabica,FALSE,45,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Tyrosol,Olea_europaea,TRUE,59,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Lycorine,Crinum_zeylanicum,TRUE,63,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Nepeta_trachonitica,TRUE,68,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Lycorine,Crinum_kirkii,TRUE,70,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Nepeta_longibracteata,TRUE,73,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Lycorine,Zephyranthes_candida,TRUE,74,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Origanum_rotundifolium,TRUE,75,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Salvia_miltiorrhiza,TRUE,76,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Haemanthamine,Narcissus_confusus,TRUE,77,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Salidroside,Forsythia_suspensa,TRUE,82,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Lycorine,Lycoris_albiflora,TRUE,83,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Salidroside,Panax_notoginseng,FALSE,88,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Galanthamine,Argemone_platyceras,FALSE,90,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Isobetanin,Opuntia_stricta,TRUE,94,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Betanin,Opuntia_undulata,TRUE,97,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Rosmarinus_officinalis,TRUE,100,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Galanthamine,Lycoris_aurea,TRUE,101,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Aronia_arbutifolia,TRUE,102,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Salvia_miltiorrhiza,TRUE,104,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Perilla_frutescens,TRUE,107,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Anchusa_azurea,TRUE,110,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Buglossoides_purpurocaerulea,TRUE,113,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Echium_vulgare,TRUE,117,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Omphalodes_verna,TRUE,121,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Symphytum_officinale,TRUE,125,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Salvia_miltiorrhiza,TRUE,129,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Lycorine,Zephyranthes_candida,TRUE,133,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Salidroside,Echinacea_purpurea,FALSE,138,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Salidroside,Phaseolus_vulgaris,FALSE,140,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,4-Hydroxyphenyllactate,Nicotiana_tabacum,TRUE,141,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Tyrosol,Aloe_arborescens,TRUE,144,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Salidroside,Rhodiola_crenulata,TRUE,148,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,feruloyltyramine,Lycium_barbarum,TRUE,162,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Sterculia_striata,TRUE,168,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Ocimum_basilicum,TRUE,170,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Lycorine,Eucalyptus_globulus,FALSE,172,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Homogentisate,Arabidopsis_thaliana,TRUE,174,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Salvia_miltiorrhiza,TRUE,177,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Salidroside,Osmanthus_fragrans,TRUE,182,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Lycorine,Pancratium_canariense,TRUE,186,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Tchihatchewia_isatidea,TRUE,190,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Mentha_longifolia,TRUE,191,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Pseudosempervivum_sempervivum,TRUE,194,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Salidroside,Centaurea_urvillei,TRUE,198,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Galanthamine,Helichrysum_italicum,FALSE,203,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Galanthamine,Mentha_spicata,FALSE,204,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Galanthamine,Origanum_vulgare,FALSE,205,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Salvia_plebeia,TRUE,207,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Ocimum_gratissimum,TRUE,208,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Thymus_sibthorpii,TRUE,212,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Thymus_longicaulis,TRUE,213,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Galanthamine,Galanthus_woronowii,TRUE,228,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Lycorine,Galanthus_woronowii,TRUE,229,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Rosmarinus_officinalis,FALSE,232,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Galanthamine,Marrubium_alysson,FALSE,233,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,Yes,Betanin,Opuntia_dillenii,TRUE,238,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Salidroside,Marrubium_thessalum,TRUE,241,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Salidroside,Osmanthus_fragrans,TRUE,243,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Mentha_piperita,TRUE,244,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Pogostemon_cablin,TRUE,246,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Cotinus_coggygria,TRUE,247,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Mescaline,Lophophora_williamsii,TRUE,254,full_text,3,Y,true_positive,true,positive
